"規制番号","座標","警察署名","交差点名称","制御種別","制御機形式","警交仕規","メーカー補足","製造会社名","製造番号","製造年月","道路別","設置場所"
"70049","34.487346,133.358799","福山東","三之丸町（西）","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","コイト電工株式会社","7G1122","2017年7月","市道","福山市三之丸町14番21号先"
"70050","34.487734,133.368238","福山東","本通り","地域/直接","交通信号制御機(S9-TCU)","第1012号「版5」","","コイト電工株式会社","3M4038","2023年12月","市道","福山市笠岡町4番22号先"
"70051","34.489953,133.372201","福山東","寺町（中）","地域/直接","交通信号制御機(UD-RTR)","第1012号「版5」","","コイト電工株式会社","3M3966","2023年12月","市道","福山市寺町8番北東角先"
"70052","34.495408,133.374268","福山東","三吉町（北）","地域/直接","交通信号制御機(S9-TCU)","第1012号","LTC-AR71","株式会社京三製作所","T64191","2021年8月","Ｒ３１３","福山市三吉町2丁目12番7号先"
"70053","34.492771,133.371598","福山東","東小学校前","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","S3：TSC-3111","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","130331","2013年9月","市道","福山市東町3丁目7番49号先"
"70054","34.485802,133.352117","福山東","本庄町","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","8段UD対応","松下電器産業株式会社","3N1852","2004年1月","Ｒ２","福山市南本庄1丁目4番南西角先"
"70055","34.487721,133.386264","福山東","千間土手西","地域/直接","交通信号制御機(S9-TCU)","第1012号「版6」","","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","251123","2025年12月","Ｒ２","福山市手城町1丁目1番北西角先"
"70056","34.488172,133.364533","福山東","伏見町","地域/連動","ＵＣ形交通信号制御機","第２３２号","S1：TSC-2110","住友電気工業株式会社","091205","2010年2月","市道","福山市伏見町4番28号先"
"70057","34.487292,133.372999","福山東","御船町２丁目","地域/直接","交通信号制御機(S9-TCU)","第1012号「版5」","LTC-AR80","株式会社京三製作所","T89406","2024年5月","Ｒ２","福山市御船町2丁目8番16号先"
"70058","34.4849,133.361768","福山東","紅葉町","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","8段UD対応","松下電器産業株式会社","3N1855","2004年1月","Ｒ２","福山市紅葉町2番27号先"
"70059","34.485213,133.358917","福山東","西桜町１丁目（東）","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","8段UD対応","松下電器産業株式会社","3N1854","2004年1月","Ｒ２","福山市西桜町1丁目1番2号先"
"70060","34.516244,133.438942","福山東","東朋中学校前","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","LTC-AR31","株式会社京三製作所","TQ9562","2012年10月","市道","福山市幕山台8丁目5番28号先"
"70061","34.493961,133.380015","福山東","深津交番前","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","コイト電工株式会社","3G1229","2023年8月","市道","福山市西深津町1丁目5番4号先"
"70062","34.478744,133.370695","福山東","御門町２丁目","地域/直接","交通信号制御機(S9-TCU)","第1012号「版5」","","日本信号株式会社","K0000004","2022年12月","県道２２号（福山鞆）","福山市御門町2丁目9番南角先"
"70063","34.478265,133.368449","福山東","御門町２丁目西","地域/直接","交通信号制御機(S9-TCU)","第1012号「版5」","","日本信号株式会社","K0000005","2022年12月","県道２２号（福山鞆）","福山市御門町2丁目5番南角先"
"70064","34.48413,133.364415","福山東","霞通り","地域/直接","交通信号制御機(UD-RTR)","第1012号「版6」","S4：TSC-4152","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","240840","2024年12月","市道","福山市霞町1丁目3番南西角先"
"70065","34.472562,133.304931","福山西","赤坂駅前","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","","小糸工業株式会社","4M0686","2004年12月","県道５４号（福山尾道）","福山市赤坂町赤坂1,232番地2先"
"70066","34.379786,133.377488","福山西","靹町後地","単独プロ多","交通信号制御機(ﾌﾟﾛ多)","第1012号「版6」","KS-18GL","コイト電工株式会社","5M3838","2025年12月","市道","福山市鞆町後地1,575先から同町後地1,742先までの間"
"70067","34.474306,133.375914","福山東","沖野上町２丁目","地域/直接","交通信号制御機(UD-TTR)","第1012号「版5」","S4：TSC-4152","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","220718","2022年12月","市道","福山市沖野上町2丁目3番東角先"
"70068","34.4955,133.412954","福山東","引野町４丁目","地域/直接","交通信号制御機(S9-TCU)","第1012号「版6」","","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","K0000004","2026年1月","Ｒ２","福山市引野町4丁目4番28号先"
"70069","34.491737,133.404759","福山東","梶島山","地域/直接","交通信号制御機(S9-TCU)","第1012号「版6」","","日本信号株式会社","K0000017","2026年1月","Ｒ２","福山市引野町5丁目19番南西角先"
"70070","34.45034,133.252492","福山西","今津町４丁目","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","8段UD対応","松下電器産業株式会社","4M2206","2005年2月","Ｒ２","福山市今津町4丁目3番17号先"
"70071","34.507867,133.395846","福山東","福山東インター南","地域/直接","交通信号制御機(S9-TCU)","第1012号","LTC-AR71","株式会社京三製作所","T56918","2020年10月","Ｒ１８２","福山市蔵王町2丁目17番14号先"
"70073","34.473871,133.312605","福山西","岩足橋北詰","地域/直接","Ｕ形交通信号制御機(UD-RTR)","第２３１号","","小糸工業株式会社","4M0698","2004年12月","Ｒ２","福山市瀬戸町山北16番地2先"
"70074","34.497854,133.399105","福山東","西鍋蓋","地域/直接","交通信号制御機(S9-TCU)","第1012号「版6」","","日本信号株式会社","K0000010","2024年9月","Ｒ１８２","福山市南蔵王町6丁目1番南西角先"
"70075","34.535325,133.354432","福山北","柳原","地域/直接","Ｕ形交通信号制御機(UD-RTR)","第２３１号","S0：TSC-1350","住友電気工業株式会社","HG90600","2004年12月","県道３９５号（川南近田）","福山市御幸町森脇458番地2西方70メートル先"
"70076","34.454319,133.265976","福山西","福山西署入口","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","8段UD対応","松下電器産業株式会社","4M2212","2005年2月","Ｒ２","福山市神村町3,131番地1先"
"70077","34.497208,133.366877","福山東","北吉津町（中）","地域/直接","ＵＣ形交通信号制御機(UD-RTR)","第２３２号","S0：TSC-1350","住友電気工業株式会社","HG90585","2004年12月","市道","福山市北吉津町2丁目5番7号先"
"70078","34.534104,133.358187","福山北","中津原三差路","地域/直接","ＵＣ形交通信号制御機(S9-TCU)","第２３２号","S0：TSC-1450","住友電気工業株式会社","HG90601","2004年12月","県道３９５号（川南近田）","福山市御幸町中津原1,967番地7先"
"70079","34.487542,133.383123","福山東","王子町２丁目","地域/直接","交通信号制御機(UD-RTR)","第1012号「版6」","","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","251124","2025年12月","Ｒ２","福山市王子町2丁目14番38号先"
"70080","34.488549,133.391738","福山東","千間土手中","地域/直接","交通信号制御機(UD-RTR)","第1012号「版6」","","日本信号株式会社","K0000003","2026年1月","Ｒ２","福山市明神町1丁目9番南西角先"
"70081","34.489142,133.395856","福山東","千間土手東","地域/直接","交通信号制御機(S9-TCU)","第1012号「版6」","","日本信号株式会社","K0000002","2026年1月","Ｒ２","福山市明神町2丁目15番南西角先"
"70082","34.482418,133.324504","福山西","津之郷橋東詰","地域/直接","Ｕ形交通信号制御機(UD-RTR)","第２３１号","","小糸工業株式会社","4M0693","2004年12月","Ｒ２","福山市津之郷町津之郷190番地11先"
"70083","34.45102,133.253974","福山西","今津町３丁目","地域/直接","Ｕ形交通信号制御機(UD-RTR)","第２３１号","","松下電器産業株式会社","4M1444","2005年2月","Ｒ２","福山市今津町3丁目9番10号先"
"70084","34.485775,133.350328","福山東","本庄町西","地域/直接","ＵＣ形交通信号制御機(UD-RTR)","第２３２号","","松下電器産業㈱－小糸工業㈱","4A1937","2004年1月","Ｒ２","福山市南本庄1丁目12番26号先"
"70085","34.48569,133.347955","福山東","神島バイパス本庄東ボックス北口","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000013","2014年3月","市道","福山市南本庄2丁目8先"
"70086","34.482948,133.401452","福山東","入江大橋北詰","地域/直接","交通信号制御機(UD-TTR)","第1012号「版5」","S4：TSC-4152","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","220723","2022年12月","県道３８０号（水呑手城）","福山市東手城町2丁目1番北西角先"
"70087","34.481732,133.407694","福山東","手城大橋（東）","地域/直接","交通信号制御機(UD-RTR)","第1012号「版5」","S4：TSC-4152","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","220726","2022年12月","県道２４４号（福山港）","福山市東手城町3丁目35番南角先"
"70088","34.484007,133.333642","福山西","佐波橋北詰","単独プロ多","交通信号制御機(ﾌﾟﾛ多)","第1012号","S2：TSC-2310","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","130147","2013年7月","市道","福山市佐波町官有無番地先"
"70089","34.515141,133.365269","福山東","千田ガード（南）","地域/直接","ＵＣ形交通信号制御機(UD-RTR)","第２３２号","","松下電器産業㈱－小糸工業㈱","4A1946","2004年1月","Ｒ３１３","福山市千田町1丁目31番31号先"
"70090","34.520002,133.385906","福山東","大迫谷","地域/連動","ＵＣ形交通信号制御機","第２３２号","VT-3308AP","松下電器産業株式会社","2L1722","2003年12月","Ｒ１８２","福山市千田町千田2,3982番地2先"
"70091","34.496289,133.354403","福山東","木之庄","地域/直接","ＵＣ形交通信号制御機(UD-RTR)","第２３２号","S0：TSC-1450","住友電気工業株式会社","HG90582","2004年12月","市道","福山市木之庄町1丁目4番北西角先"
"70092","34.495988,133.357102","福山東","城北中学校北","地域/連動","灯器連動","灯器連動","S0：TSC-1350","住友電気工業株式会社","HG90583","2004年12月","市道","福山市木之庄町5丁目1番南西角先"
"70093","34.491565,133.363964","福山東","城見町（西）","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","S3：TSC-3111","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","130335","2013年9月","市道","福山市城見町2丁目1番1号先"
"70094","34.498022,133.373823","福山東","北吉津町東","地域/直接","交通信号制御機(S9-TCU)","第1012号","LTC-AR71","株式会社京三製作所","T64237","2021年8月","Ｒ３１３","福山市東吉津町6番1号先"
"70095","34.487826,133.36668","福山東","船町（北）","地域/連動","交通信号制御機(ﾌﾟﾛ多)","第1012号","S3：TSC-3011","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","130332","2013年9月","市道","福山市船町1番1号先"
"70096","34.487478,133.36156","福山東","東桜町（北）","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","日本信号株式会社","K0000008","2011年10月","市道","福山市東桜町1番37号先"
"70098","34.483271,133.358214","福山東","西桜町１丁目南","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","","コイト電工株式会社","2J2401","2022年9月","市道","福山市西桜町1丁目3番13号先"
"70099","34.483197,133.359952","福山東","霞町４丁目","プロ多/親","交通信号制御機(ﾌﾟﾛ多)","第1012号","S3：TSC-3111","住友電工ｼｽﾃﾑｿﾘｭｰｼｮﾝ株式会社","130330","2013年9月","市道","福山市霞町4丁目3番4号先"
